"localID","teamName","firstName","lastName","primaryPosition","pitcherRole","power","contact","speed","fielding","arm","velocity","junk","accuracy","age","trait","subType","gender","throws","bats","fourSeamFastball","twoSeamFastball","screwball","changeup","forkball","curveball","slider","cutFastball","windup","pitchAngle","rating","league","trait1","chemistry1","trait2","chemistry2"
152,"Wild Pigs","Kendra","Kerr",1,3,6,8,28,32,,61,85,67,21,,,1,1,1,1,1,0,0,0,1,1,0,4,3,79.33006,"superMega",,,"",""
153,"Wild Pigs","Earnie","Blings",2,,85,40,31,40,34,,,,29,12,11,0,1,0,,,,,,,,,4,3,85.67699,"superMega","Little Hack","Scholarly","",""
154,"Wild Pigs","Donovan","Drake",1,2,6,12,15,23,,92,24,45,31,,,0,1,1,1,0,0,1,0,0,1,0,4,3,20.253339999999998,"superMega",,,"",""
155,"Wild Pigs","Wally","Bacon",4,,59,36,96,58,25,,,,37,,,0,1,1,,,,,,,,,4,3,23.19538,"superMega",,,"",""
156,"Wild Pigs","Roberto","Alba",5,,53,51,58,43,45,,,,36,32,6,0,1,0,,,,,,,,,4,3,6.185194,"superMega","Clutch","Spirited","",""
157,"Hot Corners","Sirloin","Jones",1,4,17,5,48,29,,87,61,59,37,21,7,0,1,1,1,1,0,1,0,0,0,0,1,2,88.64308,"superMega","Crossed Up","Scholarly","",""
158,"Wild Pigs","Flash","Evans",9,,90,30,98,49,29,,,,30,37,6,0,1,1,,,,,,,,,4,3,16.43471,"superMega","Dive Wizard","Spirited","",""
159,"Wild Pigs","Wiff","Smesson",1,1,2,39,13,44,,47,65,53,31,6,6,0,1,0,1,1,0,1,1,1,0,0,2,1,15.54022,"superMega","Composed","Disciplined","Elite FK","Scholarly"
160,"Wild Pigs","Alana","Lantana",1,3,4,14,29,7,,62,94,94,29,7,6,1,0,0,1,0,0,0,0,0,1,1,0,2,78.27516,"superMega","K Collector","Competitive","",""
161,"Hot Corners","Terrok","Smith",1,1,11,13,28,48,,43,25,62,19,22,14,0,1,1,1,0,0,1,0,1,0,1,3,1,71.43471,"superMega","Elite 4F","Scholarly","",""
162,"Overdogs","Dick","Burger",5,,97,16,65,36,42,,,,29,38,6,0,1,1,,,,,,,,,4,3,7.777886,"superMega","Sign Stealer","Crafty","",""
163,"Sand Cats","Marsha","Brown",9,,82,76,87,58,52,,,,22,4,6,1,0,0,,,,,,,,,4,3,74.77175,"superMega","Tough Out","Competitive","",""
164,"Overdogs","Guy","Gold",7,,62,92,51,25,44,,,,29,,,0,1,0,,,,,,,,,4,3,75.91336,"superMega",,,"",""
165,"Overdogs","Chasey","Kim",1,1,17,6,50,39,,92,44,47,35,33,25,0,1,2,1,1,0,0,1,0,1,0,2,1,15.0211,"superMega","Consistent","Disciplined","",""
166,"Overdogs","Rhonda","Horne",5,,94,69,83,46,45,,,,29,4,7,1,1,0,,,,,,,,,4,3,87.49598,"superMega","Whiffer","Competitive","",""
167,"Overdogs","Kasha","Emyn",6,,64,77,86,67,44,,,,35,2,6,1,1,1,,,,,,,,,4,3,85.53674,"superMega","RBI Hero","Spirited","",""
168,"Overdogs","Robbin","Yew",7,,62,51,78,83,32,,,,38,8,6,0,1,0,,,,,,,,,4,3,82.47693,"superMega","Stealer","Crafty","Magic Hands","Disciplined"
169,"Overdogs","Anton","Goodwood",2,,69,64,79,43,63,,,,31,26,7,0,1,2,,,,,,,,,4,3,23.265409999999996,"superMega","Slow Poke","Competitive","",""
170,"Overdogs","Casper","Stern",9,,50,54,48,68,74,,,,28,3,3,0,0,1,,,,,,,,,4,3,5.591051,"superMega","Low Pitch","Disciplined","Mind Gamer","Crafty"
171,"Overdogs","Larry","La'Joy",1,1,3,4,30,32,,45,77,62,31,22,20,0,0,1,1,0,1,0,0,1,1,0,3,3,69.0033,"superMega","Elite SB","Scholarly","",""
172,"Overdogs","David","Diggler",1,3,26,25,28,86,,87,64,30,29,6,7,0,1,1,1,1,0,0,0,1,0,0,2,3,1.96098,"superMega","BB Prone","Disciplined","",""
173,"Overdogs","Rocket","Ramon",1,3,25,17,70,48,,74,69,25,27,22,14,0,1,1,1,0,0,1,0,0,1,0,4,2,6.342641,"superMega","Elite 4F","Scholarly","Meltdown","Spirited"
174,"Overdogs","Samuel","Perez",2,,73,43,55,70,36,,,,31,15,6,0,1,1,,,,,,,,,4,3,80.77175,"superMega","Pinch perfect","Disciplined","",""
175,"Overdogs","Elroy","Action",4,,37,89,98,38,37,,,,21,14,6,0,1,1,,,,,,,,,4,3,18.81684,"superMega","First Pitch Slayer","Competitive","",""
176,"Overdogs","Doug","Nerdwerd",1,3,11,31,18,71,,54,68,32,37,22,17,0,1,0,1,1,0,1,0,1,1,0,0,3,78.73692,"superMega","Elite CB","Scholarly","",""
177,"Overdogs","Raphael","Gonzolo",3,,65,38,85,43,20,,,,28,1,0,0,0,0,,,,,,,,,4,3,12.668099999999999,"superMega","CON vs RHP","Spirited","",""
178,"Overdogs","Yvette","Victorino",8,,58,37,80,59,55,,,,32,,,1,0,1,,,,,,,,,4,3,21.71445,"superMega",,,"",""
179,"Overdogs","Carrie","Wayward",1,1,3,34,62,85,,18,46,52,29,,,1,1,0,0,0,0,1,0,1,1,1,0,2,2.303319,"superMega",,,"",""
180,"Overdogs","Brawn","Thunderchump",1,3,4,5,21,73,,53,82,68,27,32,7,0,0,0,1,0,0,1,0,1,0,0,4,2,73.08816,"superMega","Choker","Spirited","",""
181,"Herbisaurs","Olaff","Slakov",1,1,33,4,13,62,,83,20,72,36,22,14,0,1,0,1,0,0,1,1,0,1,0,4,3,73.19608,"superMega","Elite 4F","Scholarly","Volatile","Disciplined"
182,"Herbisaurs","Tussker","Fuss",1,1,11,34,52,38,,68,44,75,29,39,7,0,1,1,1,1,0,1,0,1,0,0,0,1,88.96098,"superMega","Meltdown","Spirited","",""
183,"Herbisaurs","Chilli","Little",9,,73,29,47,49,69,,,,21,17,6,0,0,0,,,,,,,,,4,3,27.85164,"superMega","Mind Gamer","Crafty","",""
184,"Herbisaurs","Dick","Lukas",1,1,6,34,63,73,,46,73,66,21,19,6,0,1,1,1,0,0,1,1,1,1,0,3,2,10.78365,"superMega","Gets Ahead","Scholarly","",""
185,"Herbisaurs","Fiona","Clark",2,,41,25,54,82,99,,,,24,0,1,1,1,1,,,,,,,,,4,3,17.00329,"superMega","POW vs LHP","Spirited","",""
186,"Herbisaurs","Annabella","Stokes",4,,22,70,92,98,66,,,,22,37,6,1,1,1,,,,,,,,,4,3,72.26541,"superMega","Dive Wizard","Spirited","",""
187,"Sand Cats","Dolf","Steak",8,,42,68,87,87,88,,,,27,0,0,0,0,0,,,,,,,,,4,3,19.19608,"superMega","POW vs RHP","Spirited","",""
188,"Herbisaurs","Milo","Stewart",6,,26,68,73,97,96,,,,29,13,6,0,1,1,,,,,,,,,4,3,18.47692,"superMega","Rally Starter","Spirited","",""
189,"Herbisaurs","Grunt","Manly",3,,65,77,66,69,69,,,,32,2,6,0,1,0,,,,,,,,,4,3,23.021099999999997,"superMega","RBI Hero","Spirited","",""
190,"Herbisaurs","Ralph","Blue",6,,77,54,42,60,60,,,,31,2,7,0,1,1,,,,,,,,,4,3,85.73692,"superMega","RBI Zero","Spirited","Little Hack","Scholarly"
191,"Herbisaurs","Henry","Hampster",5,,62,64,88,80,86,,,,30,12,10,0,1,1,,,,,,,,,4,3,78.34264,"superMega","Big Hack","Scholarly","",""
192,"Herbisaurs","Leonar","Ramiro",1,3,4,24,93,95,,72,35,30,37,20,7,0,1,1,1,1,0,0,0,1,0,1,2,1,81.84962999999999,"superMega","Surrounded","Spirited","",""
193,"Herbisaurs","Elrick","Rippin",1,4,13,3,6,50,,82,8,36,38,7,7,0,1,0,1,0,0,0,0,0,1,0,1,3,24.01807,"superMega","K Neglecter","Competitive","Rally Stopper","Spirited"
194,"Herbisaurs","Nate","Hanky",2,,49,64,34,38,54,,,,31,38,6,0,1,0,,,,,,,,,4,3,77.53674,"superMega","Sign Stealer","Crafty","",""
195,"Herbisaurs","Morton","Stanberg",7,,60,64,86,72,85,,,,28,3,2,0,0,0,,,,,,,,,4,3,26.59105,"superMega","High Pitch","Disciplined","Cannon Arm","Competitive"
196,"Herbisaurs","Omar","Chombo",1,3,5,5,25,46,,63,25,21,19,32,7,0,1,1,1,1,0,0,0,1,0,0,4,2,79.49598,"superMega","Choker","Spirited","",""
197,"Herbisaurs","Juan","Rojas",9,,60,57,71,84,87,,,,31,29,6,0,1,1,,,,,,,,,4,3,1.088158,"superMega","Magic Hands","Disciplined","",""
198,"Herbisaurs","Stevo","Reeves",7,,12,88,74,56,65,,,,29,15,6,0,1,1,,,,,,,,,4,3,86.6681,"superMega","Pinch perfect","Disciplined","",""
199,"Herbisaurs","Gem","Qualita",1,1,19,74,33,94,,72,57,78,32,6,6,1,1,1,1,1,0,0,0,1,1,1,1,3,14.883419999999997,"superMega","Composed","Disciplined","Easy Jumps","Crafty"
200,"Hot Corners","Grump","Everbright",1,3,8,16,14,75,,39,66,52,38,22,20,0,0,0,1,0,1,0,0,1,0,0,0,2,80.73634,"superMega","Elite SB","Scholarly","",""
201,"Beewolves","Hurley","Bender",1,1,12,8,23,67,,73,99,86,23,22,17,0,1,0,1,1,0,0,0,1,1,1,0,2,25.99349,"superMega","Elite CB","Scholarly","",""
202,"Beewolves","Steve","Monstur",2,,69,45,56,52,53,,,,32,14,6,0,1,0,,,,,,,,,4,3,14.32878,"superMega","First Pitch Slayer","Competitive","",""
203,"Beewolves","Bevis","Ortiz",1,1,4,7,65,70,,63,66,63,28,22,21,0,1,0,1,0,0,0,1,1,1,0,3,3,11.67699,"superMega","Elite FK","Scholarly","",""
204,"Beewolves","Gina","Torrens",4,,25,87,91,80,20,,,,36,0,0,1,1,0,,,,,,,,,4,3,18.95912,"superMega","POW vs RHP","Spirited","Butterfingers","Disciplined"
205,"Beewolves","Johnson","Swanson",2,,62,43,72,73,70,,,,31,12,11,0,1,1,,,,,,,,,4,3,21.33006,"superMega","Little Hack","Scholarly","",""
206,"Hot Corners","Yolanda","Cooper",1,1,7,34,19,50,,74,49,92,21,19,7,1,0,1,1,0,0,1,0,0,1,1,2,1,28.95912,"superMega","Falls Behind","Scholarly","",""
207,"Heaters","Buscha","Digman",6,,75,17,49,77,74,,,,31,1,1,1,1,1,,,,,,,,,4,3,2.328777,"superMega","CON vs LHP","Spirited","",""
208,"Beewolves","Buster","Bigs",7,,74,68,77,44,40,,,,31,27,7,0,1,0,,,,,,,,,4,3,9.64308,"superMega","Base Jogger","Disciplined","",""
209,"Beewolves","Magic","Moore",8,,56,40,87,61,69,,,,22,,,0,0,2,,,,,,,,,4,3,86.25333,"superMega",,,"",""
210,"Beewolves","Poke","Foster",9,,25,76,24,68,66,,,,24,40,6,0,1,1,,,,,,,,,4,3,19.70479,"superMega","Bunter","Scholarly","",""
211,"Beewolves","Billy","LeBoink",9,,56,74,28,73,97,,,,32,,,0,1,1,,,,,,,,,4,3,27.540219999999998,"superMega",,,"",""
212,"Jacks","Kisha","Musharra",1,3,12,12,41,58,,68,13,32,26,22,19,1,1,1,1,1,0,1,0,0,0,0,3,2,82.0033,"superMega","Elite CH","Scholarly","",""
213,"Beewolves","Smack","Avery",1,4,3,4,19,80,,72,36,40,20,7,6,0,0,0,1,0,0,0,0,1,0,0,0,1,12.434709999999999,"superMega","K Collector","Competitive","",""
214,"Beewolves","Freddie","Knox",4,,23,81,95,43,56,,,,38,11,6,0,1,1,,,,,,,,,4,3,77.68163,"superMega","Bad Ball Hitter","Crafty","",""
215,"Beewolves","Ruby","Greene",3,,63,69,54,18,51,,,,26,17,6,1,1,0,,,,,,,,,4,3,84.05115,"superMega","Mind Gamer","Crafty","",""
216,"Beewolves","Benson","Rushmore",1,3,25,8,8,39,,62,59,31,26,,,0,1,1,1,1,0,0,0,1,1,0,4,3,8.997417,"superMega",,,"",""
217,"Beewolves","Benny","Balmer",7,,32,40,58,89,84,,,,29,32,6,0,0,2,,,,,,,,,4,3,85.73634,"superMega","Clutch","Spirited","",""
218,"Beewolves","Bertha","Banks",5,,64,56,51,67,52,,,,29,12,10,1,1,0,,,,,,,,,4,3,28.30267,"superMega","Big Hack","Scholarly","Slow Poke","Competitive"
219,"Beewolves","Fran","Gipani",1,1,2,38,35,98,,66,54,46,37,22,15,1,1,1,1,1,0,1,0,1,1,0,4,2,70.44419,"superMega","Elite 2F","Scholarly","Volatile","Disciplined"
220,"Beewolves","Tatts","Balfour",1,3,2,13,41,90,,49,64,40,37,6,7,0,1,1,1,0,0,0,0,1,1,0,2,3,72.77298,"superMega","BB Prone","Disciplined","",""
221,"Moose","Joeffrey","Rockman",1,1,6,3,10,65,,72,32,95,36,,,0,0,0,1,1,0,1,0,0,1,0,0,2,77.27516,"superMega",,,"",""
222,"Moose","Rhiannon","Cannon",1,1,29,39,19,65,,83,49,70,32,22,14,1,1,0,1,0,0,1,0,1,1,1,1,3,88.0515,"superMega","Elite 4F","Scholarly","",""
223,"Moose","Pedro","Nixon",2,,83,54,14,33,52,,,,28,,,0,1,2,,,,,,,,,4,3,72.70479,"superMega",,,"",""
224,"Moose","Heronimus","Jackson",8,,89,59,62,60,49,,,,31,3,5,0,0,1,,,,,,,,,4,3,3.681623,"superMega","Outside Pitch","Disciplined","",""
225,"Moose","Sancha","Silvio",1,1,7,3,9,76,,68,42,89,21,31,7,1,1,1,1,0,0,1,1,1,0,0,3,1,87.99348,"superMega","Wild Thing","Spirited","",""
226,"Moose","Roman","Rhoades",2,,64,27,35,72,61,,,,31,4,6,0,1,2,,,,,,,,,4,3,73.77298,"superMega","Tough Out","Competitive","",""
227,"Moose","Perry","Quaker",3,,88,60,40,31,44,,,,31,32,6,0,1,1,,,,,,,,,4,3,18.05115,"superMega","Clutch","Spirited","",""
228,"Moose","Fred","Bobbit",4,,52,86,38,51,41,,,,31,26,6,0,1,0,,,,,,,,,4,3,78.38247,"superMega","Sprinter","Competitive","",""
229,"Heaters","Bubbles","Garcia",7,,78,47,37,47,45,,,,26,17,7,0,0,0,,,,,,,,,4,3,80.25332999999999,"superMega","Easy Target","Crafty","",""
230,"Moose","Nacho","Crisp",6,,70,53,61,69,69,,,,27,28,6,0,1,0,,,,,,,,,4,3,9.434711,"superMega","Distractor","Crafty","",""
231,"Moose","Rip","Dingers",5,,97,50,40,42,90,,,,25,0,1,0,1,1,,,,,,,,,4,3,82.76181,"superMega","POW vs LHP","Spirited","Low Pitch","Disciplined"
232,"Jacks","Ellain","Munstar",1,3,15,5,11,35,,90,39,73,23,,,1,1,0,1,1,0,0,0,1,0,0,2,3,70.47693,"superMega",,,"",""
233,"Moose","Klaus","D'Gayme",1,4,28,7,15,42,,75,84,56,30,20,6,0,1,1,1,0,0,0,0,1,0,0,4,2,85.88504,"superMega","Rally Stopper","Spirited","",""
234,"Moose","Irene","Fast",9,,84,43,93,48,66,,,,38,14,7,1,1,1,,,,,,,,,4,3,16.19538,"superMega","First Pitch Prayer","Competitive","Base Rounder","Disciplined"
235,"Moose","Wiggles","Freeman",6,,33,61,45,50,56,,,,28,,,0,1,0,,,,,,,,,4,3,17.18519,"superMega",,,"",""
236,"Moose","Carla","Tolbert",1,3,4,2,8,43,,65,76,43,29,7,7,1,1,1,1,0,0,1,0,0,1,1,2,3,27.64308,"superMega","K Neglecter","Competitive","",""
237,"Moose","Stallion","Johnson",7,,50,55,87,32,44,,,,21,10,9,0,0,0,,,,,,,,,4,3,6.997417,"superMega","Off-speed Hitter","Disciplined","",""
238,"Sand Cats","Winston","Draper",4,,68,35,52,79,33,,,,38,17,7,0,1,0,,,,,,,,,4,3,81.30331999999999,"superMega","Easy Target","Crafty","",""
239,"Moose","Raul","Strikes",1,1,42,10,9,65,,38,64,71,28,19,6,0,1,1,1,0,0,1,0,1,1,0,3,1,12.34786,"superMega","Gets Ahead","Scholarly","",""
240,"Moose","Charlie","Best",1,3,3,13,5,82,,74,93,86,31,22,17,0,0,0,1,1,0,1,0,1,0,0,4,2,13.25334,"superMega","Elite CB","Scholarly","",""
241,"Platypi","Rufus","Zumar",1,2,7,40,10,64,,52,66,81,29,21,7,0,1,1,1,1,0,0,1,1,1,0,4,3,4.883417,"superMega","Crossed Up","Scholarly","",""
242,"Platypi","Scooter","Sandbrick",3,,62,76,67,59,49,,,,37,2,7,0,1,0,,,,,,,,,4,3,82.19608,"superMega","RBI Zero","Spirited","",""
243,"Platypi","Rory","Crowds",7,,67,46,61,62,37,,,,23,3,4,0,0,1,,,,,,,,,4,3,81.96098,"superMega","Inside Pitch","Disciplined","",""
244,"Platypi","Stooby","Tubrek",1,1,4,37,9,65,,57,46,87,31,22,19,0,1,0,1,1,0,1,0,1,0,0,3,3,86.47693,"superMega","Elite CH","Scholarly","",""
245,"Platypi","Willy","Bacon",8,,51,82,71,73,56,,,,32,3,5,0,0,1,,,,,,,,,4,3,21.73693,"superMega","Outside Pitch","Disciplined","",""
246,"Platypi","Beefcake","McStevens",5,,83,96,74,57,65,,,,27,0,1,0,1,1,,,,,,,,,4,3,7.265411,"superMega","POW vs LHP","Spirited","High Pitch","Disciplined"
247,"Platypi","Kerry","Cartman",4,,39,60,84,60,64,,,,34,12,10,0,1,1,,,,,,,,,4,3,1.536743,"superMega","Big Hack","Scholarly","",""
248,"Platypi","Muffin","Studwick",7,,52,87,59,74,47,,,,35,10,8,0,1,1,,,,,,,,,4,3,18.0211,"superMega","Fastball Hitter","Disciplined","Noodle Arm","Competitive"
249,"Platypi","Charley","Lopez",6,,21,98,70,84,76,,,,38,16,6,0,1,1,,,,,,,,,4,3,84.0033,"superMega","Ace Exterminator","Scholarly","",""
250,"Platypi","Tugboat","Thomas",2,,59,62,24,79,68,,,,32,,,0,1,1,,,,,,,,,4,3,79.91336,"superMega",,,"",""
251,"Jacks","Donk","Oh",1,1,29,48,5,63,,54,57,95,20,25,6,0,0,1,1,0,0,1,0,1,1,0,3,2,9.536743,"superMega","Metal Head","Disciplined","",""
252,"Sand Cats","Jemma","Yago",1,3,6,58,12,50,,47,30,52,28,,,1,1,1,1,0,0,0,0,1,0,1,0,2,77.47693,"superMega",,,"",""
253,"Platypi","Hugh","Jacobs",1,3,11,13,12,67,,16,64,46,29,,,0,1,1,1,0,0,0,0,1,1,0,2,3,28.6681,"superMega",,,"",""
254,"Platypi","Herra","O'Wuggliems",9,,44,84,40,82,76,,,,21,10,9,1,1,0,,,,,,,,,4,3,3.342641,"superMega","Off-speed Hitter","Disciplined","Cannon Arm","Competitive"
255,"Platypi","Chase","Tibuhle",2,,27,30,57,74,93,,,,37,14,6,0,1,1,,,,,,,,,4,3,71.30332,"superMega","First Pitch Slayer","Competitive","",""
256,"Platypi","Walt","Huckster",1,4,5,11,61,27,,55,25,59,29,7,7,0,1,1,1,0,0,1,0,1,0,0,4,2,5.145578,"superMega","K Neglecter","Competitive","",""
257,"Platypi","Kitty","Kauffman",4,,32,94,93,51,52,,,,21,11,6,1,1,1,,,,,,,,,4,3,2.714449,"superMega","Bad Ball Hitter","Crafty","",""
258,"Hot Corners","Stu","Berko",3,,64,92,34,32,46,,,,35,14,6,0,0,1,,,,,,,,,4,3,73.99348,"superMega","First Pitch Slayer","Competitive","",""
259,"Platypi","Ace","von Acesson",1,1,15,32,16,96,,65,84,78,29,7,6,0,0,1,1,1,0,1,0,1,1,0,0,1,76.17146,"superMega","K Collector","Competitive","",""
260,"Platypi","Chance","Lotterbury",1,2,6,19,21,69,,6,20,40,37,5,13,0,0,0,1,0,0,1,0,0,1,0,1,1,24.81684,"superMega","Reverse Splits","Crafty","Volatile","Disciplined"
261,"Crocodons","Jovita","Pulo",1,1,8,10,49,63,,97,89,85,29,,,1,1,0,1,1,0,1,0,0,1,0,2,1,23.96098,"superMega",,,"",""
262,"Crocodons","Evan","Chukov",2,,41,53,23,78,89,,,,20,14,6,0,1,0,,,,,,,,,4,3,79.0211,"superMega","First Pitch Slayer","Competitive","",""
263,"Crocodons","Maurice","Brick",1,1,16,15,13,81,,76,96,52,22,23,6,0,0,0,1,1,0,0,1,1,1,0,3,2,72.59105,"superMega","Workhorse","Competitive","Volatile","Disciplined"
264,"Crocodons","Gordon","Fruitwell",8,,42,63,88,49,59,,,,29,,,0,1,0,,,,,,,,,4,3,13.48132,"superMega",,,"",""
265,"Crocodons","Clifford","Kane",8,,59,62,53,30,47,,,,37,17,7,0,0,0,,,,,,,,,4,3,78.08816,"superMega","Easy Target","Crafty","",""
266,"Crocodons","Juanita","Hernandez",9,,48,69,65,89,96,,,,31,36,6,1,1,1,,,,,,,,,4,3,74.34264,"superMega","Cannon Arm","Competitive","",""
267,"Crocodons","Andre","Candela",4,,67,72,71,76,22,,,,25,26,6,0,1,2,,,,,,,,,4,3,15.26541,"superMega","Sprinter","Competitive","Consistent","Disciplined"
268,"Heaters","Bishop","Fuller",1,1,5,47,54,52,,75,83,72,37,22,15,0,0,0,1,1,0,1,0,1,1,0,4,3,73.95911,"superMega","Elite 2F","Scholarly","",""
269,"Crocodons","Bubba","Blastman",7,,74,42,25,47,56,,,,30,4,7,0,1,2,,,,,,,,,4,3,3.736926,"superMega","Whiffer","Competitive","Clutch","Spirited"
270,"Crocodons","Norton","Pickle",6,,33,79,69,78,73,,,,31,28,6,0,1,1,,,,,,,,,4,3,14.77789,"superMega","Distractor","Crafty","",""
271,"Crocodons","Trisha","Lee",5,,38,80,58,48,69,,,,21,,,1,1,0,,,,,,,,,4,3,1.771755,"superMega",,,"",""
272,"Crocodons","Ricky","McFarland",1,4,3,22,20,36,,66,97,31,25,5,12,0,0,0,1,0,0,0,0,0,1,0,3,3,17.53674,"superMega","Specialist","Crafty","",""
273,"Crocodons","Woody","Ano",1,3,5,30,10,76,,85,89,15,38,21,7,0,1,1,1,1,0,0,0,0,1,0,2,2,83.71445,"superMega","Crossed Up","Scholarly","",""
274,"Crocodons","Liane","Drive",3,,57,96,39,39,59,,,,27,17,6,1,1,1,,,,,,,,,4,3,84.78365,"superMega","Mind Gamer","Crafty","",""
275,"Jacks","Bruno","Adamo",4,,16,89,87,41,54,,,,31,28,6,0,1,1,,,,,,,,,4,3,13.771759999999999,"superMega","Distractor","Crafty","",""
276,"Crocodons","Tia","Mayfair",1,3,2,19,13,98,,73,48,24,32,7,7,1,1,0,1,0,0,1,0,1,0,0,0,1,75.91936,"superMega","K Neglecter","Competitive","",""
277,"Hot Corners","Nori","Miyoshi",7,,54,61,59,91,23,,,,30,1,1,1,0,1,,,,,,,,,4,3,10.76181,"superMega","CON vs LHP","Spirited","",""
278,"Crocodons","Terra","Lionerre",2,,74,60,39,50,63,,,,28,30,7,1,1,0,,,,,,,,,4,3,27.91336,"superMega","Wild Thrower","Crafty","",""
279,"Crocodons","Jerry","Kapps",1,1,2,36,7,88,,64,70,74,37,,,0,1,1,1,1,0,1,0,0,1,1,0,2,69.17146,"superMega",,,"",""
280,"Crocodons","Lou","DaBaziz",1,3,1,15,8,22,,39,29,43,26,19,7,0,1,1,1,0,0,0,1,1,0,0,4,3,12.30332,"superMega","Falls Behind","Scholarly","",""
281,"Wideloads","Holder","Close",1,2,22,10,9,54,,46,78,76,22,18,6,0,0,0,1,1,0,0,0,1,1,0,2,3,23.051149999999996,"superMega","Pick Officer","Crafty","Elite CB","Scholarly"
282,"Wideloads","Masha","Donga",6,,73,92,48,56,65,,,,29,10,9,1,1,1,,,,,,,,,4,3,3.54022,"superMega","Off-speed Hitter","Disciplined","",""
283,"Wideloads","Janus","Friedman",4,,75,62,57,81,50,,,,31,29,7,0,1,1,,,,,,,,,4,3,81.67968,"superMega","Butterfingers","Disciplined","",""
284,"Wideloads","Hack","Liner",5,,92,87,65,57,86,,,,31,12,10,0,1,1,,,,,,,,,4,3,21.44419,"superMega","Big Hack","Scholarly","Ace Exterminator","Scholarly"
285,"Wideloads","Wade","Hobbes",8,,88,54,48,71,57,,,,37,14,6,0,0,0,,,,,,,,,4,3,20.27517,"superMega","First Pitch Slayer","Competitive","",""
286,"Wideloads","Harmony","Straus",2,,77,60,12,45,96,,,,28,10,8,1,1,0,,,,,,,,,4,3,9.253336,"superMega","Fastball Hitter","Disciplined","",""
287,"Wideloads","Jules","Bergman",7,,76,13,72,40,53,,,,30,,,0,0,1,,,,,,,,,4,3,24.434709999999995,"superMega",,,"",""
288,"Wideloads","Ella","Roids",9,,80,52,23,71,79,,,,21,35,6,1,1,1,,,,,,,,,4,3,84.01314,"superMega","Stimulated","Crafty","",""
289,"Wideloads","Darcy","Hicks",3,,84,92,53,8,39,,,,38,3,4,0,1,1,,,,,,,,,4,3,82.99742,"superMega","Inside Pitch","Disciplined","",""
290,"Wideloads","Chugg","Burbony",1,1,13,5,9,49,,79,58,92,23,19,7,0,0,1,1,1,0,1,0,0,1,1,4,3,4.736341,"superMega","Falls Behind","Scholarly","Metal Head","Disciplined"
291,"Wideloads","Latoya","Lumberg",1,1,17,5,13,23,,36,56,75,36,,,1,1,0,1,0,0,1,1,1,0,0,3,2,8.347863,"superMega",,,"",""
292,"Heaters","Splash","Cashmore",1,3,18,2,50,52,,74,13,67,37,5,13,0,1,0,1,0,0,1,0,0,0,1,4,3,85.43471,"superMega","Reverse Splits","Crafty","",""
293,"Wideloads","Izzy","Baker",4,,40,59,82,56,62,,,,29,,,0,1,1,,,,,,,,,4,3,26.76181,"superMega",,,"",""
294,"Wideloads","Rogan","Balls",1,4,26,7,11,45,,82,43,34,29,22,16,0,1,1,1,0,0,0,0,1,0,1,1,1,5.328777,"superMega","Elite CF","Scholarly","",""
295,"Jacks","Clutch","Cormen",2,,44,89,49,10,66,,,,37,32,6,0,1,0,,,,,,,,,4,3,79.78365,"superMega","Clutch","Spirited","",""
296,"Wideloads","Molly","Pops",1,3,15,2,5,66,,60,60,48,27,20,7,1,1,0,1,1,0,0,0,1,0,0,0,1,79.64308,"superMega","Surrounded","Spirited","",""
297,"Wideloads","Olaf","Beerson",7,,79,36,29,86,25,,,,37,3,5,0,0,1,,,,,,,,,4,3,88.33006,"superMega","Outside Pitch","Disciplined","",""
298,"Wideloads","Chimo","Gaspar",6,,89,53,56,89,72,,,,29,1,1,0,1,1,,,,,,,,,4,3,70.67699,"superMega","CON vs LHP","Spirited","Low Pitch","Disciplined"
299,"Wideloads","Gerry","Rawner",1,1,40,29,53,72,,29,65,52,31,23,6,0,1,1,1,0,0,1,0,1,1,0,0,2,17.95912,"superMega","Workhorse","Competitive","Meltdown","Spirited"
300,"Wideloads","Bale","Bozzer",1,3,24,3,29,65,,49,84,69,27,21,7,0,0,0,1,0,1,1,0,0,1,0,3,2,12.77298,"superMega","Crossed Up","Scholarly","",""
301,"Nemesis","Heidi","Mabettes",1,1,20,6,30,45,,47,51,86,38,22,18,1,1,1,1,0,0,1,0,1,1,1,0,1,88.98505,"superMega","Elite SL","Scholarly","",""
302,"Nemesis","Brine","Pickleford",7,,69,54,70,63,34,,,,31,17,6,0,1,1,,,,,,,,,4,3,12.328779999999998,"superMega","Mind Gamer","Crafty","",""
303,"Nemesis","Javy","Yatter",9,,81,81,35,89,81,,,,29,2,7,0,0,2,,,,,,,,,4,3,3.444191,"superMega","RBI Zero","Spirited","Outside Pitch","Disciplined"
304,"Nemesis","Mimori","Aoshima",2,,73,43,37,27,90,,,,25,,,1,1,0,,,,,,,,,4,3,80.25332999999999,"superMega",,,"",""
305,"Nemesis","Mark","Harbourmouth",1,1,77,17,8,82,,50,40,57,34,22,16,0,1,1,1,0,0,1,0,0,1,1,3,2,86.68163,"superMega","Elite CF","Scholarly","",""
306,"Nemesis","Jock","Sports",6,,89,98,57,93,71,,,,29,36,6,0,1,0,,,,,,,,,4,3,17.33006,"superMega","Cannon Arm","Competitive","",""
